y,ydiff,y_new
48.9502,0.013700000000000045,48.9365
48.9776,0.013649999999998386,48.963950000000004
49.0049,0.013700000000000045,48.9912
49.0323,0.013650000000001938,49.018649999999994
49.0596,0.013649999999998386,49.045950000000005
49.0869,0.013649999999998386,49.07325
49.1142,0.013600000000000279,49.1006
49.1414,0.013650000000001938,49.12774999999999
49.1687,0.013600000000000279,49.155100000000004
49.1959,0.013649999999998386,49.18225
49.2232,0.013600000000000279,49.209599999999995
49.2504,0.013600000000000279,49.2368
49.2776,0.013600000000000279,49.263999999999996
49.3048,0.013549999999998619,49.291250000000005
49.3319,0.013600000000000279,49.318299999999994
49.3591,0.013550000000002171,49.345549999999996
49.3862,0.013549999999998619,49.37265000000001
49.4133,0.013600000000000279,49.399699999999996
49.4405,0.013549999999998619,49.426950000000005
